NAME,age.group,pop,pop.pct
"Yosemite Valley CDP, California",age.65.99,97,0.08738738738738738
"Port Costa CDP, California",age.0.17,0,0
"Port Costa CDP, California",age.18.64,186,1
"Port Costa CDP, California",age.65.99,0,0
"San Pablo city, California",age.0.17,7721,0.250364797820941
"San Pablo city, California",age.18.64,20107,0.6519990920587567
"San Pablo city, California",age.65.99,3011,0.09763611012030221
"Taft city, California",age.0.17,2606,0.28000429784033526
"Taft city, California",age.18.64,5678,0.610078435586118
"Taft city, California",age.65.99,1023,0.10991726657354679
"Santa Clarita city, California",age.0.17,54276,0.25910119439750234
"Santa Clarita city, California",age.18.64,131496,0.6277317904505485
"Santa Clarita city, California",age.65.99,23706,0.11316701515194913
"Las Lomas CDP, California",age.0.17,1265,0.33688415446071907
"Las Lomas CDP, California",age.18.64,2377,0.633022636484687
"Las Lomas CDP, California",age.65.99,113,0.030093209054593874
"Culver City city, California",age.0.17,7382,0.18786105102430334
"Culver City city, California",age.18.64,25700,0.6540272299274716
"Culver City city, California",age.65.99,6213,0.15811171904822496
"Mayflower Village CDP, California",age.0.17,1149,0.19735486087255238
"Mayflower Village CDP, California",age.18.64,3798,0.6523531432497424
"Mayflower Village CDP, California",age.65.99,875,0.15029199587770525
"Montebello city, California",age.0.17,14286,0.22640612371035992
"Montebello city, California",age.18.64,39362,0.6238133726366504
"Montebello city, California",age.65.99,9451,0.14978050365298975
"Pico Rivera city, California",age.0.17,14858,0.23423508639172658
"Pico Rivera city, California",age.18.64,39437,0.6217208979694792
"Pico Rivera city, California",age.65.99,9137,0.1440440156387943
"Signal Hill city, California",age.0.17,2367,0.20514820592823713
"Signal Hill city, California",age.18.64,7913,0.6858207661639799
"Signal Hill city, California",age.65.99,1258,0.10903102790778298
"South Whittier CDP, California",age.0.17,15577,0.2592019435569755
"South Whittier CDP, California",age.18.64,38105,0.6340688232161874
"South Whittier CDP, California",age.65.99,6414,0.10672923322683706
"Walnut Park CDP, California",age.0.17,3760,0.23450168392166645
"Walnut Park CDP, California",age.18.64,10417,0.6496819259074467
"Walnut Park CDP, California",age.65.99,1857,0.11581639017088687
"Westlake Village city, California",age.0.17,1665,0.19764957264957264
"Westlake Village city, California",age.18.64,4601,0.5461775878442545
"Westlake Village city, California",age.65.99,2158,0.25617283950617287
"Willow Creek CDP, California",age.0.17,325,0.2111760883690708
"Willow Creek CDP, California",age.18.64,948,0.6159844054580896
"Willow Creek CDP, California",age.65.99,266,0.1728395061728395
"Nice CDP, California",age.0.17,405,0.16924362724613456
"Nice CDP, California",age.18.64,1426,0.5959047221061429
"Nice CDP, California",age.65.99,562,0.23485165064772254
"Upper Lake CDP, California",age.0.17,250,0.23809523809523808
"Upper Lake CDP, California",age.18.64,686,0.6533333333333333
"Upper Lake CDP, California",age.65.99,114,0.10857142857142857
"Fortuna city, California",age.0.17,2888,0.23834282413138566
"Fortuna city, California",age.18.64,7007,0.5782784517619873
"Fortuna city, California",age.65.99,2222,0.18337872410662706
"Trinidad city, California",age.0.17,34,0.125
"Trinidad city, California",age.18.64,162,0.5955882352941176
"Trinidad city, California",age.65.99,76,0.27941176470588236
"Westhaven-Moonstone CDP, California",age.0.17,196,0.18081180811808117
"Westhaven-Moonstone CDP, California",age.18.64,621,0.5728782287822878
"Westhaven-Moonstone CDP, California",age.65.99,267,0.246309963099631
"Bombay Beach CDP, California",age.0.17,25,0.060240963855421686
"Bombay Beach CDP, California",age.18.64,177,0.42650602409638555
"Bombay Beach CDP, California",age.65.99,213,0.5132530120481927
"Niland CDP, California",age.0.17,202,0.39223300970873787
"Niland CDP, California",age.18.64,272,0.5281553398058253
"Niland CDP, California",age.65.99,41,0.07961165048543689
"El Dorado Hills CDP, California",age.0.17,12039,0.26401894778394264
"El Dorado Hills CDP, California",age.18.64,26436,0.5797495559113138
"El Dorado Hills CDP, California",age.65.99,7124,0.15623149630474353
"West Point CDP, California",age.0.17,94,0.1646234676007005
"West Point CDP, California",age.18.64,281,0.4921190893169877
"West Point CDP, California",age.65.99,196,0.3432574430823117
"Mountain View city, California",age.0.17,15918,0.1965355030681664
"Mountain View city, California",age.18.64,56305,0.6951835343795143
"Mountain View city, California",age.65.99,8770,0.10828096255231934
"Bonsall CDP, California",age.0.17,839,0.18794802867383512
"Bonsall CDP, California",age.18.64,2703,0.605510752688172
"Bonsall CDP, California",age.65.99,922,0.20654121863799282
"Lake Forest city, California",age.0.17,18036,0.21753446466693202
"Lake Forest city, California",age.18.64,54074,0.6521933157240897
"Lake Forest city, California",age.65.99,10801,0.1302722196089783
"Santa Ana city, California",age.0.17,90423,0.27113424627959903
"Santa Ana city, California",age.18.64,214455,0.6430454064330028
"Santa Ana city, California",age.65.99,28621,0.08582034728739817
"Lemoore city, California",age.0.17,7465,0.2894420534294909
"Lemoore city, California",age.18.64,16188,0.6276608119111318
"Lemoore city, California",age.65.99,2138,0.0828971346593773
"Poplar-Cotton Center CDP, California",age.0.17,518,0.21264367816091953
"Poplar-Cotton Center CDP, California",age.18.64,1651,0.6777504105090312
"Poplar-Cotton Center CDP, California",age.65.99,267,0.10960591133004927
"La Presa CDP, California",age.0.17,9239,0.2467879370676069
"La Presa CDP, California",age.18.64,23598,0.6303389694687074
"La Presa CDP, California",age.65.99,4600,0.12287309346368566
"Los Molinos CDP, California",age.0.17,537,0.2910569105691057
"Los Molinos CDP, California",age.18.64,916,0.4964769647696477
"Los Molinos CDP, California",age.65.99,392,0.21246612466124662
"Agoura Hills city, California",age.0.17,4602,0.22300833494863345
"Agoura Hills city, California",age.18.64,13052,0.6324869160690056
"Agoura Hills city, California",age.65.99,2982,0.14450474898236093
"Mendocino CDP, California",age.0.17,15,0.01918158567774936
"Mendocino CDP, California",age.18.64,468,0.59846547314578
"Mendocino CDP, California",age.65.99,299,0.38235294117647056
"Eldridge CDP, California",age.0.17,325,0.24056254626202814
"Eldridge CDP, California",age.18.64,823,0.609178386380459
"Eldridge CDP, California",age.65.99,203,0.15025906735751296
"Duarte city, California",age.0.17,4184,0.19269562013540276
"Duarte city, California",age.18.64,13504,0.6219315617372081
"Duarte city, California",age.65.99,4025,0.18537281812738912
"Fort Bragg city, California",age.0.17,1761,0.2412989860235681
"Fort Bragg city, California",age.18.64,4284,0.587010139764319
"Fort Bragg city, California",age.65.99,1253,0.1716908742121129
"Solana Beach city, California",age.0.17,2339,0.174943904263276
"Solana Beach city, California",age.18.64,7916,0.5920718025430067
"Solana Beach city, California",age.65.99,3115,0.23298429319371727
"Rolling Hills city, California",age.0.17,332,0.20368098159509201
"Rolling Hills city, California",age.18.64,770,0.4723926380368098
"Rolling Hills city, California",age.65.99,528,0.3239263803680982
"Westmorland city, California",age.0.17,1011,0.38251986379114644
"Westmorland city, California",age.18.64,1369,0.5179720015134317
"Westmorland city, California",age.65.99,263,0.09950813469542187
"Whittier city, California",age.0.17,20216,0.23364885637344984
"Whittier city, California",age.18.64,54133,0.6256486714515216
"Whittier city, California",age.65.99,12174,0.1407024721750286
"North El Monte CDP, California",age.0.17,1030,0.2557100297914598
"North El Monte CDP, California",age.18.64,2388,0.5928500496524329
"North El Monte CDP, California",age.65.99,610,0.15143992055610725
"Cherryland CDP, California",age.0.17,4188,0.25556843839628973
"Cherryland CDP, California",age.18.64,10615,0.6477695734423629
"Cherryland CDP, California",age.65.99,1584,0.09666198816134741
"Clayton city, California",age.0.17,2746,0.22946436032422496
"Clayton city, California",age.18.64,7147,0.5972257040193867
"Clayton city, California",age.65.99,2074,0.17330993565638841
"Concord city, California",age.0.17,26656,0.20702402957486138
"Concord city, California",age.18.64,83173,0.6459637459419997
"Concord city, California",age.65.99,18929,0.14701222448313891
"Danville town, California",age.0.17,11499,0.2588873629466195
"Danville town, California",age.18.64,24717,0.5564761240065741
"Danville town, California",age.65.99,8201,0.1846365130468064
"Discovery Bay CDP, California",age.0.17,3879,0.24272573681246482
"Discovery Bay CDP, California",age.18.64,9630,0.6025905763093674
"Discovery Bay CDP, California",age.65.99,2472,0.15468368687816783
"Pacheco CDP, California",age.0.17,548,0.12583237657864524
"Pacheco CDP, California",age.18.64,3217,0.738691159586682
"Pacheco CDP, California",age.65.99,590,0.1354764638346728
"San Ramon city, California",age.0.17,21845,0.2897829778202271
"San Ramon city, California",age.18.64,46051,0.6108855990661148
"San Ramon city, California",age.65.99,7488,0.09933142311365807
"Amador City city, California",age.0.17,41,0.24550898203592814
"Amador City city, California",age.18.64,104,0.6227544910179641
"Amador City city, California",age.65.99,22,0.1317365269461078
"Sutter Creek city, California",age.0.17,509,0.20055161544523248
"Sutter Creek city, California",age.18.64,1244,0.49014972419227737
"Sutter Creek city, California",age.65.99,785,0.30929866036249015
"Clio CDP, California",age.0.17,8,0.12307692307692308
"Clio CDP, California",age.18.64,57,0.8769230769230769
"Clio CDP, California",age.65.99,0,0
"C-Road CDP, California",age.0.17,11,0.1134020618556701
"C-Road CDP, California",age.18.64,66,0.6804123711340206
"C-Road CDP, California",age.65.99,20,0.20618556701030927
"East Shore CDP, California",age.0.17,22,0.1301775147928994
"East Shore CDP, California",age.18.64,74,0.4378698224852071
"East Shore CDP, California",age.65.99,73,0.4319526627218935
"Greenhorn CDP, California",age.0.17,38,0.14960629921259844
"Greenhorn CDP, California",age.18.64,198,0.7795275590551181
"Greenhorn CDP, California",age.65.99,18,0.07086614173228346
"Anderson city, California",age.0.17,2759,0.26877739892839747
"Anderson city, California",age.18.64,6077,0.5920116902094495
"Anderson city, California",age.65.99,1429,0.13921091086215295
"Redding city, California",age.0.17,19974,0.21870859658151479
"Redding city, California",age.18.64,54063,0.5919717060672091
"Redding city, California",age.65.99,17290,0.18931969735127618
"Diamond Springs CDP, California",age.0.17,2063,0.17207440153474018
"Diamond Springs CDP, California",age.18.64,6751,0.5630995078822254
"Diamond Springs CDP, California",age.65.99,3175,0.26482609058303447
"Placerville city, California",age.0.17,2274,0.20939226519337018
"Placerville city, California",age.18.64,6532,0.6014732965009209
"Placerville city, California",age.65.99,2054,0.18913443830570903
"Pollock Pines CDP, California",age.0.17,1562,0.22621288921071686
"Pollock Pines CDP, California",age.18.64,4144,0.6001448225923244
"Pollock Pines CDP, California",age.65.99,1199,0.17364228819695873
"Jackson city, California",age.0.17,875,0.1864081806561568
"Jackson city, California",age.18.64,2529,0.5387729015764806
"Jackson city, California",age.65.99,1290,0.2748189177673626
"Plymouth city, California",age.0.17,258,0.28859060402684567
"Plymouth city, California",age.18.64,534,0.5973154362416108
"Plymouth city, California",age.65.99,102,0.11409395973154363
"Bishop city, California",age.0.17,793,0.2106241699867198
"Bishop city, California",age.18.64,2004,0.5322709163346614
"Bishop city, California",age.65.99,968,0.2571049136786189
"Darwin CDP, California",age.0.17,0,0
"Darwin CDP, California",age.18.64,31,0.5535714285714286
"Darwin CDP, California",age.65.99,25,0.44642857142857145
"Lone Pine CDP, California",age.0.17,467,0.2542188350571584
"Lone Pine CDP, California",age.18.64,983,0.5351115949918345
"Lone Pine CDP, California",age.65.99,387,0.21066956995100708
"Mesa CDP, California",age.0.17,36,0.11356466876971609
"Mesa CDP, California",age.18.64,227,0.7160883280757098
"Mesa CDP, California",age.65.99,54,0.17034700315457413
"Caribou CDP, California",age.0.17,0,NaN
"Caribou CDP, California",age.18.64,0,NaN
"Caribou CDP, California",age.65.99,0,NaN
"Chester CDP, California",age.0.17,291,0.13752362948960303
"Chester CDP, California",age.18.64,1225,0.5789224952741021
"Chester CDP, California",age.65.99,600,0.2835538752362949
"Hamilton Branch CDP, California",age.0.17,115,0.18790849673202614
"Hamilton Branch CDP, California",age.18.64,308,0.5032679738562091
"Hamilton Branch CDP, California",age.65.99,189,0.3088235294117647
"Lake Davis CDP, California",age.0.17,0,0
"Lake Davis CDP, California",age.18.64,14,0.2153846153846154
"Lake Davis CDP, California",age.65.99,51,0.7846153846153846
"Spring Garden CDP, California",age.0.17,0,0
"Spring Garden CDP, California",age.18.64,0,0
"Spring Garden CDP, California",age.65.99,13,1
"Whitehawk CDP, California",age.0.17,0,0
"Whitehawk CDP, California",age.18.64,7,0.10606060606060606
"Whitehawk CDP, California",age.65.99,59,0.8939393939393939
"Manteca city, California",age.0.17,20404,0.2647360294785463
"Manteca city, California",age.18.64,47119,0.6113554681924929
"Manteca city, California",age.65.99,9550,0.12390850232896085
"Ripon city, California",age.0.17,4082,0.26563415110301297
"Ripon city, California",age.18.64,9134,0.5943905772109065
"Ripon city, California",age.65.99,2151,0.13997527168608057
"Taft Mosswood CDP, California",age.0.17,192,0.20189274447949526
"Taft Mosswood CDP, California",age.18.64,563,0.5920084121976866
"Taft Mosswood CDP, California",age.65.99,196,0.20609884332281808
"Big Bend CDP, California",age.0.17,19,0.19791666666666666
"Big Bend CDP, California",age.18.64,55,0.5729166666666666
"Big Bend CDP, California",age.65.99,22,0.22916666666666666
"Palo Cedro CDP, California",age.0.17,317,0.27541268462206775
"Palo Cedro CDP, California",age.18.64,557,0.48392701998262383
"Palo Cedro CDP, California",age.65.99,277,0.24066029539530842
"Cobb CDP, California",age.0.17,129,0.14021739130434782
"Cobb CDP, California",age.18.64,545,0.592391304347826
"Cobb CDP, California",age.65.99,246,0.2673913043478261
"Myrtletown CDP, California",age.0.17,933,0.17637051039697543
"Myrtletown CDP, California",age.18.64,3289,0.6217391304347826
"Myrtletown CDP, California",age.65.99,1068,0.20189035916824197
"Pine Hills CDP, California",age.0.17,729,0.23172282263191354
"Pine Hills CDP, California",age.18.64,1618,0.5143038779402416
"Pine Hills CDP, California",age.65.99,799,0.25397329942784486
"Weaverville CDP, California",age.0.17,767,0.2367283950617284
